club_id,club_average_matches,club_name,domestic_competition_id
1,2.0,,
2,2.0,,
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
3,26.0,1.FC Köln,L1
4,10.0,,
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
5,45.0,AC Milan,IT1
6,34.0,Adanaspor,TR1
7,3.0,,
8,1.0,,
9,2.0,,
10,8.0,Arminia Bielefeld,L1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
11,48.0,Arsenal FC,GB1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
12,45.0,AS Roma,IT1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
13,50.0,Atlético de Madrid,ES1
14,6.0,,
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
15,43.0,Bayer 04 Leverkusen,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
16,46.0,Borussia Dortmund,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
18,39.0,Borussia Mönchengladbach,L1
19,5.0,Brescia Calcio,IT1
20,35.0,Bursaspor,TR1
20,35.0,Bursaspor,TR1
21,1.0,,
22,3.0,,
23,5.0,,
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
24,40.0,Eintracht Frankfurt,L1
25,1.0,,
26,9.0,,
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
27,48.0,Bayern Munich,L1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
29,40.0,Everton FC,GB1
30,1.0,,
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
31,48.0,Liverpool FC,GB1
